path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1_mlp/offline-run-20260315_173647-082syk0y/run-082syk0y.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,1e-05,256,0.05,0,6754304,6750208,6750208,0.09207848586058005,161.37601780891418
wandb_stage1_mlp/offline-run-20260315_173710-j5r9nohc/run-j5r9nohc.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,2e-05,128,0.0,0,6754304,6750208,6750208,0.3442667661535563,161.59590816497803
wandb_stage1_mlp/offline-run-20260315_173731-uacpfjsv/run-uacpfjsv.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,0.0001,256,0.05,0,6754304,6750208,6750208,0.6222528623575487,208.50665187835693
wandb_stage1_mlp/offline-run-20260315_173742-qztn8er9/run-qztn8er9.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,2e-05,256,0.0,0,6754304,6750208,6750208,0.3442667661535563,334.8992760181427
wandb_stage1_mlp/offline-run-20260315_173822-ok2e2ga8/run-ok2e2ga8.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,5e-05,128,0.05,0,6754304,6750208,6750208,0.5894547910402039,162.3348572254181
wandb_stage1_mlp/offline-run-20260315_173843-2wa0djb7/run-2wa0djb7.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,0.0001,128,0.05,0,6754304,6750208,6750208,0.6222528623575487,225.61398196220398
wandb_stage1_mlp/offline-run-20260315_173926-i7u0k0l2/run-i7u0k0l2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,1e-05,128,0.05,0,6754304,6750208,6750208,0.09207848586058005,200.919855594635
wandb_stage1_mlp/offline-run-20260315_173938-5aa1bqdz/run-5aa1bqdz.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,2,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,1e-05,256,0.05,0,6000640,5996544,5996544,0.04945214047402653,328.22180223464966
wandb_stage1_mlp/offline-run-20260315_174014-iqtdffbm/run-iqtdffbm.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,2,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,0.0001,128,0.05,0,6000640,5996544,5996544,0.5998094084751417,272.97024846076965
wandb_stage1_mlp/offline-run-20260315_174026-8jr5uenl/run-8jr5uenl.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,5e-05,256,0.0,0,6754304,6750208,6750208,0.5868789269320265,248.63560557365417
wandb_stage1_mlp/offline-run-20260315_174034-6pntq23l/run-6pntq23l.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,0.0001,256,0.0,0,6754304,6750208,6750208,0.6339887598158311,163.99187183380127
wandb_stage1_mlp/offline-run-20260315_174122-6flopesl/run-6flopesl.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,2,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,2e-05,256,0.05,0,6000640,5996544,5996544,0.26463576516286386,161.0065619945526
