path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1/offline-run-20260313_135416-ddxfts3s/run-ddxfts3s.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,128,0.0,0,85102592,85098496,1212416,0.8987736437331115,103.09510159492493
wandb_stage1/offline-run-20260313_135420-t20m2hir/run-t20m2hir.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,256,0.0,0,85102592,85098496,1212416,0.8987736437331115,39.83918213844299
wandb_stage1/offline-run-20260313_135423-botwvxax/run-botwvxax.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.05,0,85102592,85098496,1212416,0.8685772501771793,123.235666513443
wandb_stage1/offline-run-20260313_135424-29k5cv9n/run-29k5cv9n.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,128,0.05,0,85102592,85098496,1212416,0.8986232790988735,132.46750903129578
wandb_stage1/offline-run-20260313_135424-up9chz7u/run-up9chz7u.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,256,0.05,0,85102592,85098496,1212416,0.8685772501771793,57.20641279220581
wandb_stage1/offline-run-20260313_135451-nb6806co/run-nb6806co.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,256,0.0,0,85102592,85098496,1212416,0.8069893520322036,39.95379686355591
wandb_stage1/offline-run-20260313_135500-2256agh3/run-2256agh3.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,128,0.05,0,85102592,85098496,1212416,0.8986232790988735,95.23251509666443
wandb_stage1/offline-run-20260313_135507-if71lo0k/run-if71lo0k.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,256,0.05,0,85102592,85098496,1212416,0.8986232790988735,124.98356246948242
wandb_stage1/offline-run-20260313_135515-hl2jw5z3/run-hl2jw5z3.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,128,0.0,0,85102592,85098496,1212416,0.8069893520322036,40.06148862838745
wandb_stage1/offline-run-20260313_135525-95fjso72/run-95fjso72.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.0,0,85102592,85098496,1212416,0.8566677522797876,122.28374719619751
