path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1_new/offline-run-20260314_143102-2lt69rqa/run-2lt69rqa.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,128,0.05,0,1216512,1212416,1212416,0.7111913357400722,78.34484672546387
wandb_stage1_new/offline-run-20260314_143113-t2xv5fk2/run-t2xv5fk2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,128,0.05,0,1216512,1212416,1212416,0.4729241877256318,45.08198380470276
wandb_stage1_new/offline-run-20260314_143117-fist2jht/run-fist2jht.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,256,0.0,0,1134592,1130496,1130496,0.47653429602888087,26.13868546485901
wandb_stage1_new/offline-run-20260314_143128-r6gbiwpz/run-r6gbiwpz.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,256,0.05,0,1134592,1130496,1130496,0.47653429602888087,129.19458198547363
wandb_stage1_new/offline-run-20260314_143208-1jocifi6/run-1jocifi6.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,256,0.0,0,1134592,1130496,1130496,0.6101083032490975,72.13887596130371
wandb_stage1_new/offline-run-20260314_143208-h0ygp6cz/run-h0ygp6cz.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,256,0.0,0,1134592,1130496,1130496,0.4657039711191336,30.247336864471436
wandb_stage1_new/offline-run-20260314_143213-heq9uphj/run-heq9uphj.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,128,0.0,0,1134592,1130496,1130496,0.6101083032490975,110.09311890602112
wandb_stage1_new/offline-run-20260314_143216-lab6s8nt/run-lab6s8nt.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,128,0.0,0,1134592,1130496,1130496,0.6101083032490975,68.36614036560059
wandb_stage1_new/offline-run-20260314_143225-pdrc45qg/run-pdrc45qg.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,128,0.0,0,1134592,1130496,1130496,0.4693140794223827,83.99156546592712
wandb_stage1_new/offline-run-20260314_143228-mjcq5k53/run-mjcq5k53.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,256,0.0,0,1134592,1130496,1130496,0.4729241877256318,25.970319509506226
wandb_stage1_new/offline-run-20260314_143243-mb2ln7bw/run-mb2ln7bw.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,128,0.0,0,1134592,1130496,1130496,0.4404332129963899,74.48725771903992
wandb_stage1_new/offline-run-20260314_143250-v257mzap/run-v257mzap.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,128,0.05,0,1134592,1130496,1130496,0.4584837545126354,73.413494348526
wandb_stage1_new/offline-run-20260314_143251-2064a05i/run-2064a05i.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,128,0.0,0,1134592,1130496,1130496,0.4693140794223827,55.46764039993286
wandb_stage1_new/offline-run-20260314_143252-0my7bal3/run-0my7bal3.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,128,0.0,0,1134592,1130496,1130496,0.4729241877256318,25.58700156211853
wandb_stage1_new/offline-run-20260314_143307-hcisxn77/run-hcisxn77.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,128,0.05,0,1134592,1130496,1130496,0.4584837545126354,25.285210371017456
wandb_stage1_new/offline-run-20260314_143309-e5vxpeyb/run-e5vxpeyb.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.0,0,1134592,1130496,1130496,0.4693140794223827,25.477527379989624
wandb_stage1_new/offline-run-20260314_143325-p54y4z8p/run-p54y4z8p.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,256,0.0,0,1134592,1130496,1130496,0.4693140794223827,132.5587031841278
wandb_stage1_new/offline-run-20260314_143330-y3sqetmc/run-y3sqetmc.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,128,0.05,0,1134592,1130496,1130496,0.4620938628158845,35.10172629356384
wandb_stage1_new/offline-run-20260314_143336-c3jywqhb/run-c3jywqhb.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,256,0.0,0,1134592,1130496,1130496,0.4729241877256318,29.83059525489807
wandb_stage1_new/offline-run-20260314_143346-0oajw2rm/run-0oajw2rm.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,128,0.0,0,1134592,1130496,1130496,0.4404332129963899,64.50328063964844
wandb_stage1_new/offline-run-20260314_143408-yov2kjqo/run-yov2kjqo.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,256,0.05,0,1134592,1130496,1130496,0.4657039711191336,39.12190246582031
