path,model_short,model_name,task,seed,adapter_type,method,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,scaling_mode,grouping_mode,perm_seed,learning_rate,max_length,warmup_ratio,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_validation_score,eval_validation_matched_score,eval_validation_mismatched_score,task_score,train_time_s
wandb_stage2/wandb/offline-run-20260317_101531-4lh25tc5/run-4lh25tc5.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.7978339350180506,,,0.7978339350180506,110.30586218833923
wandb_stage2/wandb/offline-run-20260317_102013-dgj9dyp5/run-dgj9dyp5.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5572608,5570560,5570560,0.8865924164489107,,,0.8865924164489107,108.98352694511414
wandb_stage2/wandb/offline-run-20260317_102305-7oswcfca/run-7oswcfca.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,0,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.851985559566787,,,0.851985559566787,46.66864371299744
wandb_stage2/wandb/offline-run-20260317_102656-w9a7am3d/run-w9a7am3d.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11274240,11272192,11272192,0.9032377665848894,,,0.9032377665848894,196.15500569343567
wandb_stage2/wandb/offline-run-20260317_102900-ahl64gjl/run-ahl64gjl.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,0,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.851985559566787,,,0.851985559566787,51.55272364616394
wandb_stage2/wandb/offline-run-20260317_103530-sg1x0q35/run-sg1x0q35.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,0,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.4507042253521127,,,0.4507042253521127,11.064812421798706
wandb_stage2/wandb/offline-run-20260317_103537-2ks0dswa/run-2ks0dswa.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11274240,11272192,11272192,0.9032377665848894,,,0.9032377665848894,105.57606077194214
wandb_stage2/wandb/offline-run-20260317_104111-3mz99pbn/run-3mz99pbn.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.5211267605633803,,,0.5211267605633803,31.056453704833984
wandb_stage2/wandb/offline-run-20260317_104131-k8ofgxlk/run-k8ofgxlk.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9370309353834889,,,0.9370309353834889,1938.834668636322
wandb_stage2/wandb/offline-run-20260317_104233-k3l9iy88/run-k3l9iy88.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11278336,11272192,11272192,,0.8928171166581763,0.8925956061838893,0.8927063614210329,5864.996690273285
wandb_stage2/wandb/offline-run-20260317_104607-6bhrm6hq/run-6bhrm6hq.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,0,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.43661971830985913,,,0.43661971830985913,101.56857466697693
wandb_stage2/wandb/offline-run-20260317_105404-67ixyx6n/run-67ixyx6n.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,0,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.43661971830985913,,,0.43661971830985913,13.065966129302979
wandb_stage2/wandb/offline-run-20260317_112013-rw7ic51g/run-rw7ic51g.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9370309353834889,,,0.9370309353834889,1902.5960147380829
wandb_stage2/wandb/offline-run-20260317_115655-baxlbumo/run-baxlbumo.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8375451263537906,,,0.8375451263537906,98.6654109954834
wandb_stage2/wandb/offline-run-20260317_120328-nml57fjm/run-nml57fjm.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,1,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.7978339350180506,,,0.7978339350180506,132.2544448375702
wandb_stage2/wandb/offline-run-20260317_120952-06ckjyyt/run-06ckjyyt.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8411552346570397,,,0.8411552346570397,134.61691093444824
wandb_stage2/wandb/offline-run-20260317_121746-jezi8hul/run-jezi8hul.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8411552346570397,,,0.8411552346570397,83.64061379432678
wandb_stage2/wandb/offline-run-20260317_122305-f167f20w/run-f167f20w.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.3380281690140845,,,0.3380281690140845,166.71778750419617
wandb_stage2/wandb/offline-run-20260317_122611-bek12lts/run-bek12lts.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5576704,5570560,5570560,,0.8848700967906266,0.8894426362896664,0.8871563665401465,7359.85612654686
wandb_stage2/wandb/offline-run-20260317_123047-10z0kxvs/run-10z0kxvs.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,1,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.4788732394366197,,,0.4788732394366197,57.47734308242798
wandb_stage2/wandb/offline-run-20260317_123650-6o60dg8j/run-6o60dg8j.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.3380281690140845,,,0.3380281690140845,36.23392939567566
wandb_stage2/wandb/offline-run-20260317_124202-rw0hyucv/run-rw0hyucv.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.3380281690140845,,,0.3380281690140845,68.41878533363342
wandb_stage2/wandb/offline-run-20260317_134315-hjz4xt75/run-hjz4xt75.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,qqp,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33035264,33030144,32776211,0.8950837822726413,,,0.8950837822726413,15845.481656551361
wandb_stage2/wandb/offline-run-20260317_143424-2vuayh68/run-2vuayh68.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11278336,11272192,11272192,,0.8931227712684666,0.8933075671277462,0.8932151691981064,7109.061844587326
wandb_stage2/wandb/offline-run-20260317_144338-zfwf52h3/run-zfwf52h3.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,qnli,2,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.9564341936664836,,,0.9564341936664836,6523.092859745026
wandb_stage2/wandb/offline-run-20260317_144447-54qz121i/run-54qz121i.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,qnli,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.958264689730917,,,0.958264689730917,6437.674136400223
wandb_stage2/wandb/offline-run-20260317_144455-apwe3nc9/run-apwe3nc9.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,qnli,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.9599121361889071,,,0.9599121361889071,6589.40110373497
wandb_stage2/wandb/offline-run-20260317_163801-toa8ze9x/run-toa8ze9x.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,rte,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.8916967509025271,,,0.8916967509025271,157.48988842964172
wandb_stage2/wandb/offline-run-20260317_163837-k90yvvt7/run-k90yvvt7.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,rte,2,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.9025270758122743,,,0.9025270758122743,157.86535501480103
wandb_stage2/wandb/offline-run-20260317_163939-wtg0o8km/run-wtg0o8km.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11278336,11272192,11272192,,0.8931227712684666,0.8933075671277462,0.8932151691981064,7062.23060631752
wandb_stage2/wandb/offline-run-20260317_164020-yzu32i26/run-yzu32i26.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,rte,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.8700361010830325,,,0.8700361010830325,198.06573462486267
wandb_stage2/wandb/offline-run-20260317_164531-k7zjh0ag/run-k7zjh0ag.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,wnli,2,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.7605633802816901,,,0.7605633802816901,112.21849536895752
wandb_stage2/wandb/offline-run-20260317_164608-2plfs2lu/run-2plfs2lu.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,wnli,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.7183098591549296,,,0.7183098591549296,43.68786644935608
wandb_stage2/wandb/offline-run-20260317_164855-a0pvvevw/run-a0pvvevw.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,wnli,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,4022473216,0,,0.7464788732394366,,,0.7464788732394366,63.19952702522278
wandb_stage2/wandb/offline-run-20260317_181358-9gl6c9mr/run-9gl6c9mr.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,qqp,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33035264,33030144,32776211,0.8950837822726413,,,0.8950837822726413,15945.521173238754
wandb_stage2/wandb/offline-run-20260317_184246-hidaonkf/run-hidaonkf.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9359326377448288,,,0.9359326377448288,1579.3870754241943
wandb_stage2/wandb/offline-run-20260317_191410-c043c4sg/run-c043c4sg.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.9317224967966319,,,0.9317224967966319,1998.5998265743256
wandb_stage2/wandb/offline-run-20260317_195051-v09bz6o6/run-v09bz6o6.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9366648361706023,,,0.9366648361706023,2031.9766540527344
wandb_stage2/wandb/offline-run-20260317_202821-im7ztb5p/run-im7ztb5p.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9366648361706023,,,0.9366648361706023,2016.0392327308655
wandb_stage2/wandb/offline-run-20260317_210620-q4r3kiaa/run-q4r3kiaa.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8375451263537906,,,0.8375451263537906,133.43419194221497
wandb_stage2/wandb/offline-run-20260317_211232-m57hjrkg/run-m57hjrkg.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.7870036101083032,,,0.7870036101083032,127.65136671066284
wandb_stage2/wandb/offline-run-20260317_211836-y446cnm2/run-y446cnm2.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8411552346570397,,,0.8411552346570397,148.56194519996643
wandb_stage2/wandb/offline-run-20260317_212651-98tbl2yp/run-98tbl2yp.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8411552346570397,,,0.8411552346570397,45.80688977241516
wandb_stage2/wandb/offline-run-20260317_213143-pfnx64s4/run-pfnx64s4.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.323943661971831,,,0.323943661971831,98.61400699615479
wandb_stage2/wandb/offline-run-20260317_213631-znfd4fl0/run-znfd4fl0.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.49295774647887325,,,0.49295774647887325,141.60933375358582
wandb_stage2/wandb/offline-run-20260317_214355-o86as6wt/run-o86as6wt.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.323943661971831,,,0.323943661971831,54.537266969680786
wandb_stage2/wandb/offline-run-20260317_215051-xszmz8nd/run-xszmz8nd.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.323943661971831,,,0.323943661971831,12.80181336402893
wandb_stage2/wandb/offline-run-20260317_224642-ymivn4yf/run-ymivn4yf.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,stsb,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33032704,33030144,32833555,0.9084108240198505,,,0.9084108240198505,227.37612867355347
wandb_stage2/wandb/offline-run-20260317_225342-7q4jm1fg/run-7q4jm1fg.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,stsb,2,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,16001536,15998976,15919111,0.8929031019230954,,,0.8929031019230954,440.82487893104553
wandb_stage2/wandb/offline-run-20260317_230630-mr3vajzg/run-mr3vajzg.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,stsb,2,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33032704,33030144,32776211,0.9147232825155995,,,0.9147232825155995,267.20039224624634
wandb_stage2/wandb/offline-run-20260317_231541-h2p2xvd4/run-h2p2xvd4.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,stsb,2,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33032704,33030144,32776211,0.9147232825155995,,,0.9147232825155995,292.59574151039124
wandb_stage2/wandb/offline-run-20260317_232258-yojlrst9/run-yojlrst9.wandb,Qwen3-4B-Instruct-2507,/leonardo_work/EUHPC_D31_132/models/models--Qwen--Qwen3-4B-Instruct-2507/snapshots/cdbee75f17c01a7cc42f958dc650907174af0554,mnli,2,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,33037824,33030144,32833555,,,,,
